ticket_id,date_id,customer_id,store_id,resolution_time_hours,ticket_count,escalation_flag,issue_type,status
7196,620,31257,,48,1,0,return_request,resolved
7197,607,41437,,24,1,0,return_request,resolved
7198,608,44319,,48,1,0,return_request,in_progress
7199,616,19939,9,24,1,0,delivery_problem,resolved
7200,620,34116,,24,1,0,return_request,resolved
7201,618,18947,,24,1,0,return_request,resolved
7202,616,39928,,48,1,0,warranty_claim,resolved
7203,608,48132,,120,1,1,return_request,resolved
7204,617,12981,6,48,1,0,return_request,in_progress
7205,615,33896,3,8,1,0,technical_issue,pending
7206,619,8932,,72,1,1,return_request,in_progress
7207,615,28448,,8,1,0,return_request,resolved
7208,619,48024,,2,1,0,billing_issue,resolved
7209,619,28267,,120,1,1,return_request,resolved
7210,608,11450,8,8,1,0,delivery_problem,resolved
7211,619,3904,2,72,1,1,billing_issue,resolved
7212,621,41668,,8,1,0,return_request,resolved
7213,609,28204,,8,1,0,return_request,resolved
7214,619,26671,,72,1,1,product_inquiry,resolved
7215,611,47441,,24,1,0,return_request,resolved
7216,622,11902,22,168,1,1,product_inquiry,resolved
7217,612,16098,,48,1,0,return_request,in_progress
7218,620,37022,,48,1,0,return_request,resolved
7219,614,46236,,2,1,0,return_request,resolved
7220,612,30608,,2,1,0,return_request,resolved
7221,618,48197,,8,1,0,delivery_problem,resolved
7222,622,15164,,24,1,0,return_request,resolved
7223,613,22844,,24,1,0,return_request,resolved
7224,618,12107,,24,1,0,return_request,resolved
7225,620,32961,,4,1,0,return_request,resolved
7226,615,30711,,24,1,0,return_request,resolved
7227,616,4940,6,24,1,0,return_request,resolved
7228,622,17578,,2,1,0,return_request,resolved
7229,613,1607,,4,1,0,return_request,resolved
7230,609,43936,,72,1,1,return_request,resolved
7231,615,9737,,8,1,0,technical_issue,in_progress
7232,615,29753,,8,1,0,return_request,resolved
7233,619,45270,,8,1,0,return_request,resolved
7234,618,30597,8,24,1,0,product_inquiry,resolved
7235,610,25369,27,8,1,0,billing_issue,resolved
7236,611,13303,,48,1,0,billing_issue,resolved
7237,622,17694,10,24,1,0,product_inquiry,resolved
7238,617,33136,,8,1,0,billing_issue,resolved
7239,614,7788,16,72,1,1,return_request,resolved
7240,620,37585,,4,1,0,return_request,resolved
7241,618,16915,,4,1,0,return_request,resolved
7242,610,37854,,48,1,0,return_request,resolved
7243,621,34106,1,8,1,0,billing_issue,resolved
7244,612,19278,,24,1,0,return_request,resolved
7245,621,27204,17,2,1,0,return_request,resolved
7246,612,48887,,72,1,1,warranty_claim,resolved
7247,617,40484,,4,1,0,return_request,resolved
7248,616,23271,,72,1,1,technical_issue,resolved
7249,618,821,4,48,1,0,billing_issue,pending
7250,616,30364,,72,1,1,return_request,pending
7251,625,16271,,8,1,0,return_request,resolved
7252,619,10154,,24,1,0,return_request,resolved
7253,620,5683,,4,1,0,return_request,resolved
7254,622,34309,,48,1,0,return_request,pending
7255,617,49999,,8,1,0,return_request,resolved
7256,619,40727,,48,1,0,return_request,resolved
7257,622,22871,,2,1,0,delivery_problem,resolved
7258,619,7204,,8,1,0,return_request,resolved
7259,617,13083,15,48,1,0,technical_issue,in_progress
7260,618,48724,3,4,1,0,return_request,resolved
7261,612,1542,,48,1,0,return_request,resolved
7262,617,44603,,72,1,1,return_request,resolved
7263,618,1314,,2,1,0,delivery_problem,resolved
7264,618,24121,,72,1,1,delivery_problem,resolved
7265,612,38819,,24,1,0,technical_issue,resolved
7266,625,23172,,8,1,0,return_request,resolved
7267,617,3083,,120,1,1,return_request,resolved
7268,625,34807,,8,1,0,return_request,resolved
7269,624,44345,,72,1,1,return_request,resolved
7270,623,41456,,8,1,0,technical_issue,resolved
7271,625,1969,,4,1,0,return_request,resolved
7272,621,9643,,48,1,0,technical_issue,resolved
7273,627,29084,,2,1,0,return_request,pending
7274,621,5966,,48,1,0,return_request,resolved
7275,615,27349,,72,1,1,return_request,resolved
7276,615,7403,,24,1,0,return_request,resolved
7277,626,29644,,48,1,0,delivery_problem,resolved
7278,623,8112,,24,1,0,return_request,resolved
7279,623,48815,,120,1,1,return_request,resolved
7280,626,36814,,24,1,0,return_request,resolved
7281,623,9783,12,24,1,0,warranty_claim,resolved
7282,625,17739,17,8,1,0,delivery_problem,resolved
7283,620,27216,,4,1,0,return_request,pending
7284,616,6348,,24,1,0,return_request,resolved
7285,626,9339,,48,1,0,delivery_problem,resolved
7286,617,21238,,24,1,0,return_request,resolved
7287,625,25141,,24,1,0,delivery_problem,resolved
7288,626,48754,,8,1,0,return_request,resolved
7289,623,21589,,2,1,0,return_request,in_progress
7290,625,21967,,168,1,1,return_request,pending
7291,619,37101,,4,1,0,return_request,resolved
7292,628,41623,,24,1,0,delivery_problem,resolved
7293,625,35845,,48,1,0,return_request,resolved
7294,618,43055,,2,1,0,return_request,resolved
7295,626,45966,16,2,1,0,delivery_problem,resolved
7296,615,40673,,168,1,1,technical_issue,resolved
7297,628,46457,,4,1,0,return_request,resolved
7298,616,27237,,2,1,0,return_request,pending
7299,616,24527,,120,1,1,return_request,resolved
7300,617,40565,5,24,1,0,technical_issue,resolved
7301,622,1027,,4,1,0,return_request,pending
7302,615,39522,,24,1,0,return_request,resolved
7303,615,5061,,4,1,0,return_request,resolved
7304,616,4794,,24,1,0,delivery_problem,resolved
7305,615,48190,,8,1,0,return_request,resolved
7306,618,31307,,8,1,0,return_request,resolved
7307,626,20240,,2,1,0,technical_issue,resolved
7308,622,21817,,4,1,0,return_request,resolved
7309,615,48873,,2,1,0,return_request,resolved
7310,622,39852,,48,1,0,delivery_problem,resolved
7311,627,18189,28,8,1,0,product_inquiry,resolved
7312,622,7831,25,4,1,0,billing_issue,resolved
7313,623,37818,,48,1,0,technical_issue,resolved
7314,617,37888,,8,1,0,return_request,resolved
7315,622,46420,,24,1,0,return_request,resolved
7316,624,5253,,2,1,0,return_request,resolved
7317,618,5700,,8,1,0,return_request,resolved
7318,621,31444,,2,1,0,technical_issue,resolved
7319,623,28635,,48,1,0,return_request,resolved
7320,626,40193,18,24,1,0,technical_issue,resolved
7321,618,41401,,48,1,0,billing_issue,resolved
7322,623,8049,,120,1,1,return_request,resolved
7323,627,41613,,8,1,0,return_request,resolved
7324,620,20106,,2,1,0,return_request,resolved
7325,617,26805,,8,1,0,return_request,resolved
7326,630,6588,,24,1,0,return_request,resolved
7327,626,32777,,8,1,0,return_request,pending
7328,616,1858,,8,1,0,return_request,resolved
7329,621,43645,,24,1,0,return_request,resolved
7330,619,16224,,24,1,0,return_request,resolved
7331,619,32712,,8,1,0,return_request,in_progress
7332,627,41323,,4,1,0,delivery_problem,resolved
7333,620,3870,21,4,1,0,delivery_problem,resolved
7334,626,2336,,24,1,0,return_request,resolved
7335,631,24173,,8,1,0,warranty_claim,resolved
7336,620,627,,24,1,0,return_request,resolved
7337,620,15178,,24,1,0,billing_issue,resolved
7338,628,359,,2,1,0,return_request,resolved
7339,626,39892,,24,1,0,delivery_problem,resolved
7340,624,12246,,72,1,1,return_request,resolved
7341,625,24110,27,4,1,0,technical_issue,resolved
7342,619,41107,,8,1,0,return_request,resolved
7343,623,28260,,24,1,0,return_request,resolved
7344,623,46357,,8,1,0,delivery_problem,resolved
7345,622,14052,27,72,1,1,technical_issue,resolved
7346,626,5169,,72,1,1,return_request,resolved
7347,622,4671,,120,1,1,return_request,resolved
7348,624,30230,11,8,1,0,delivery_problem,resolved
7349,626,31746,,2,1,0,return_request,resolved
7350,631,33946,,8,1,0,billing_issue,resolved
7351,620,15968,,2,1,0,warranty_claim,resolved
7352,629,25346,,72,1,1,return_request,resolved
7353,621,9174,,2,1,0,return_request,resolved
7354,631,13969,,24,1,0,return_request,pending
7355,631,49964,,4,1,0,return_request,in_progress
7356,632,45605,,8,1,0,return_request,in_progress
7357,625,2590,,2,1,0,return_request,pending
7358,619,41776,,48,1,0,technical_issue,resolved
7359,625,3515,,72,1,1,return_request,resolved
7360,626,4827,10,2,1,0,product_inquiry,resolved
7361,632,19294,,4,1,0,return_request,resolved
7362,627,47557,,2,1,0,technical_issue,pending
7363,627,1183,,8,1,0,return_request,resolved
7364,627,6465,,8,1,0,delivery_problem,resolved
7365,628,11720,,48,1,0,return_request,resolved
7366,631,5,5,48,1,0,return_request,pending
7367,627,24989,,24,1,0,warranty_claim,resolved
7368,631,25154,,48,1,0,return_request,resolved
7369,626,4211,,8,1,0,return_request,resolved
7370,621,18971,,8,1,0,delivery_problem,resolved
7371,632,45685,,4,1,0,return_request,resolved
7372,631,31231,,72,1,1,return_request,resolved
7373,632,4791,,2,1,0,return_request,resolved
7374,624,4632,,24,1,0,return_request,resolved
7375,630,42116,,24,1,0,warranty_claim,resolved
7376,624,7042,,48,1,0,return_request,resolved
7377,626,41199,,72,1,1,warranty_claim,resolved
7378,625,45045,,8,1,0,return_request,resolved
7379,631,38277,,72,1,1,return_request,pending
7380,634,5158,,8,1,0,return_request,resolved
7381,628,45860,,24,1,0,billing_issue,resolved
7382,621,22179,,24,1,0,return_request,resolved
7383,621,37535,9,4,1,0,technical_issue,resolved
7384,627,22855,,72,1,1,return_request,resolved
7385,633,7890,,4,1,0,return_request,resolved
7386,625,1455,,24,1,0,return_request,in_progress
7387,625,2622,5,120,1,1,technical_issue,resolved
7388,627,24808,,24,1,0,return_request,resolved
7389,630,21311,,120,1,1,return_request,resolved
7390,626,21256,,2,1,0,return_request,resolved
7391,630,8633,,48,1,0,return_request,resolved
7392,626,47685,12,4,1,0,warranty_claim,resolved
7393,632,49437,,168,1,1,return_request,resolved
7394,630,15596,,120,1,1,warranty_claim,resolved
7395,624,25476,,2,1,0,product_inquiry,resolved
7396,631,2276,,48,1,0,return_request,resolved
7397,623,22763,,8,1,0,return_request,resolved
7398,636,28437,9,2,1,0,return_request,pending
7399,623,5319,,4,1,0,return_request,resolved
7400,624,21023,,4,1,0,return_request,resolved
7401,623,35752,6,72,1,1,billing_issue,in_progress
7402,637,35934,,24,1,0,return_request,pending
7403,624,23567,,24,1,0,technical_issue,resolved
7404,624,7325,,24,1,0,return_request,resolved
7405,625,39251,,4,1,0,return_request,resolved
7406,637,1518,,24,1,0,return_request,resolved
7407,625,34896,,24,1,0,return_request,resolved
7408,623,28564,,8,1,0,return_request,resolved
7409,634,12434,,48,1,0,return_request,resolved
7410,629,49708,,8,1,0,return_request,resolved
7411,630,38015,14,24,1,0,warranty_claim,resolved
7412,631,29176,,2,1,0,delivery_problem,resolved
7413,631,20564,,24,1,0,return_request,resolved
7414,624,34221,22,24,1,0,technical_issue,resolved
7415,638,42100,,2,1,0,return_request,resolved
7416,628,11803,,24,1,0,return_request,resolved
7417,625,47436,,48,1,0,return_request,resolved
7418,627,20125,,24,1,0,return_request,resolved
7419,633,36470,,8,1,0,technical_issue,resolved
7420,626,9497,13,4,1,0,billing_issue,resolved
7421,630,30410,,4,1,0,delivery_problem,resolved
7422,627,35429,,4,1,0,return_request,resolved
7423,631,19650,,24,1,0,return_request,in_progress
7424,628,8976,,168,1,1,delivery_problem,resolved
7425,636,21061,,120,1,1,return_request,resolved
7426,629,18926,,4,1,0,return_request,resolved
7427,631,632,,48,1,0,warranty_claim,resolved
7428,634,40198,,48,1,0,return_request,resolved
7429,633,36803,,72,1,1,return_request,resolved
7430,630,12995,,48,1,0,technical_issue,resolved
7431,636,42480,,48,1,0,return_request,resolved
7432,632,35228,,72,1,1,return_request,in_progress
7433,639,40261,,72,1,1,warranty_claim,resolved
7434,625,48908,,8,1,0,warranty_claim,resolved
7435,635,6812,,8,1,0,delivery_problem,resolved
7436,638,2610,,24,1,0,return_request,resolved
7437,638,26522,,24,1,0,billing_issue,resolved
7438,632,43315,,2,1,0,return_request,resolved
7439,627,13449,,4,1,0,warranty_claim,resolved
7440,639,30628,,4,1,0,return_request,resolved
7441,628,4580,,8,1,0,technical_issue,resolved
7442,633,1803,,48,1,0,return_request,resolved
7443,639,16792,,24,1,0,billing_issue,resolved
7444,633,43758,,168,1,1,warranty_claim,resolved
7445,640,19645,,8,1,0,return_request,resolved
7446,635,30955,,48,1,0,return_request,resolved
7447,640,20330,,48,1,0,billing_issue,resolved
7448,639,18541,,24,1,0,technical_issue,in_progress
7449,629,14719,,2,1,0,return_request,resolved
7450,631,22145,,24,1,0,return_request,resolved
7451,634,33706,,24,1,0,return_request,resolved
7452,636,20531,,24,1,0,return_request,resolved
7453,637,36043,,48,1,0,delivery_problem,resolved
7454,638,24402,,120,1,1,return_request,resolved
7455,636,13495,,168,1,1,technical_issue,resolved
7456,628,28823,20,4,1,0,return_request,resolved
7457,639,30383,,120,1,1,return_request,resolved
7458,632,16143,,8,1,0,billing_issue,resolved
7459,630,6389,,24,1,0,product_inquiry,resolved
7460,639,34829,,48,1,0,technical_issue,resolved
7461,631,47511,,24,1,0,return_request,pending
7462,634,46807,,8,1,0,delivery_problem,in_progress
7463,640,13984,,120,1,1,return_request,resolved
7464,635,41705,,24,1,0,return_request,resolved
7465,638,35299,,48,1,0,return_request,resolved
7466,630,17012,28,24,1,0,technical_issue,resolved
7467,637,22248,,24,1,0,return_request,resolved
7468,630,28977,,8,1,0,return_request,resolved
7469,633,13938,,120,1,1,return_request,pending
7470,629,46931,,120,1,1,delivery_problem,resolved
7471,638,42983,,2,1,0,return_request,resolved
7472,629,18373,,24,1,0,return_request,resolved
7473,632,31731,22,8,1,0,return_request,resolved
7474,629,8812,,2,1,0,technical_issue,resolved
7475,637,45410,6,120,1,1,technical_issue,resolved
7476,630,4577,,24,1,0,return_request,resolved
7477,634,27511,,2,1,0,return_request,resolved
7478,642,26773,,4,1,0,return_request,resolved
7479,643,40625,,72,1,1,return_request,resolved
7480,639,24664,6,48,1,0,technical_issue,in_progress
7481,631,48863,,24,1,0,return_request,resolved
7482,632,42613,,72,1,1,delivery_problem,resolved
7483,643,17653,,2,1,0,return_request,resolved
7484,635,24980,,8,1,0,return_request,in_progress
7485,639,36108,,2,1,0,billing_issue,resolved
7486,641,6444,,48,1,0,technical_issue,resolved
7487,642,48172,,4,1,0,technical_issue,in_progress
7488,642,9999,,48,1,0,delivery_problem,resolved
7489,644,25809,,4,1,0,delivery_problem,resolved
7490,643,28786,,4,1,0,technical_issue,resolved
7491,635,20460,14,8,1,0,billing_issue,resolved
7492,630,46985,20,120,1,1,return_request,resolved
7493,643,5711,,24,1,0,return_request,resolved
7494,636,25989,,2,1,0,return_request,resolved
7495,633,17366,,24,1,0,technical_issue,resolved
7496,631,14358,,120,1,1,return_request,resolved
7497,640,47716,,4,1,0,return_request,resolved
7498,636,18947,,8,1,0,technical_issue,resolved
7499,643,37245,,24,1,0,technical_issue,resolved
7500,640,39512,,48,1,0,return_request,resolved
7501,635,49951,,8,1,0,return_request,resolved
7502,637,46717,10,24,1,0,technical_issue,resolved
7503,643,15183,25,168,1,1,return_request,resolved
7504,638,20536,,24,1,0,return_request,resolved
7505,643,41509,6,24,1,0,return_request,resolved
7506,642,44644,,72,1,1,return_request,resolved
7507,637,5231,,24,1,0,product_inquiry,in_progress
7508,638,31115,,8,1,0,return_request,resolved
7509,636,30404,,8,1,0,return_request,resolved
7510,641,517,,48,1,0,return_request,resolved
7511,641,11789,,4,1,0,return_request,resolved
7512,639,10462,,4,1,0,return_request,resolved
7513,632,21131,,2,1,0,return_request,in_progress
7514,642,28156,,24,1,0,return_request,resolved
7515,640,6213,,48,1,0,return_request,resolved
7516,632,17029,10,24,1,0,technical_issue,resolved
7517,639,46988,,24,1,0,technical_issue,resolved
7518,640,22853,,8,1,0,return_request,resolved
7519,639,25974,,24,1,0,return_request,resolved
7520,635,1582,,72,1,1,return_request,resolved
7521,641,3224,,48,1,0,return_request,resolved
7522,640,3379,,4,1,0,return_request,resolved
7523,647,12436,13,8,1,0,technical_issue,resolved
7524,646,11504,,24,1,0,warranty_claim,resolved
7525,637,34434,,4,1,0,billing_issue,resolved
7526,635,29030,,4,1,0,return_request,resolved
7527,639,28720,,72,1,1,return_request,resolved
7528,642,26371,,168,1,1,delivery_problem,resolved
7529,645,1400,,8,1,0,return_request,resolved
7530,641,13739,4,120,1,1,return_request,resolved
7531,642,49800,,48,1,0,return_request,resolved
7532,634,16595,,2,1,0,delivery_problem,resolved
7533,641,14086,,8,1,0,delivery_problem,resolved
7534,641,15552,26,8,1,0,billing_issue,resolved
7535,642,8006,,2,1,0,return_request,resolved
7536,644,43643,,72,1,1,return_request,resolved
7537,635,38203,,24,1,0,technical_issue,resolved
7538,641,32397,,2,1,0,return_request,resolved
7539,648,1802,,2,1,0,billing_issue,resolved
7540,646,613,,8,1,0,return_request,resolved
7541,647,10055,,8,1,0,return_request,resolved
7542,644,25912,,4,1,0,return_request,pending
7543,642,47664,,72,1,1,return_request,pending
7544,644,22770,,24,1,0,return_request,resolved
7545,643,30322,28,8,1,0,billing_issue,resolved
7546,635,5252,,48,1,0,technical_issue,resolved
7547,642,2828,13,120,1,1,technical_issue,resolved
7548,648,26942,,2,1,0,return_request,resolved
7549,645,13104,,48,1,0,return_request,resolved
7550,640,44838,,8,1,0,delivery_problem,resolved
7551,641,12771,,24,1,0,billing_issue,resolved
7552,639,19650,,4,1,0,return_request,resolved
7553,649,16065,,24,1,0,return_request,resolved
7554,648,44841,,48,1,0,return_request,pending
7555,648,34607,,48,1,0,return_request,resolved
7556,640,5131,,24,1,0,return_request,resolved
7557,639,18606,,4,1,0,return_request,resolved
7558,637,21764,,24,1,0,return_request,in_progress
7559,639,21724,,8,1,0,return_request,resolved
7560,648,5155,,4,1,0,return_request,in_progress
7561,635,36886,,24,1,0,return_request,resolved
7562,639,37534,,72,1,1,return_request,resolved
7563,644,10057,,8,1,0,return_request,resolved
7564,640,28315,,8,1,0,billing_issue,resolved
7565,641,9398,,24,1,0,billing_issue,resolved
7566,650,7060,,168,1,1,return_request,resolved
7567,647,41061,,8,1,0,return_request,resolved
7568,646,43477,,2,1,0,return_request,resolved
7569,636,35635,,24,1,0,return_request,resolved
7570,642,25706,,8,1,0,return_request,resolved
